"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","HUR","MEN","PC_LF","M","2010-12",9.1,
"TUR","HUR","MEN","PC_LF","M","2011-01",9.1,
"TUR","HUR","MEN","PC_LF","M","2011-02",8.7,
"TUR","HUR","MEN","PC_LF","M","2011-03",8.7,
"TUR","HUR","MEN","PC_LF","M","2011-04",8.5,
"TUR","HUR","MEN","PC_LF","M","2011-05",8.7,
"TUR","HUR","MEN","PC_LF","M","2011-06",8.5,
"TUR","HUR","MEN","PC_LF","M","2011-07",8.2,
"TUR","HUR","MEN","PC_LF","M","2011-08",8,
"TUR","HUR","MEN","PC_LF","M","2011-09",7.5,
"TUR","HUR","MEN","PC_LF","M","2011-10",7.9,
"TUR","HUR","MEN","PC_LF","M","2011-11",7.6,
"TUR","HUR","MEN","PC_LF","M","2011-12",7.8,
"TUR","HUR","MEN","PC_LF","M","2012-01",7.6,
"TUR","HUR","MEN","PC_LF","M","2012-02",7.8,
"TUR","HUR","MEN","PC_LF","M","2012-03",7.7,
"TUR","HUR","MEN","PC_LF","M","2012-04",7.7,
"TUR","HUR","MEN","PC_LF","M","2012-05",7.5,
"TUR","HUR","MEN","PC_LF","M","2012-06",7.4,
"TUR","HUR","MEN","PC_LF","M","2012-07",7.5,
"TUR","HUR","MEN","PC_LF","M","2012-08",7.5,
"TUR","HUR","MEN","PC_LF","M","2012-09",7.6,
"TUR","HUR","MEN","PC_LF","M","2012-10",7.5,
"TUR","HUR","MEN","PC_LF","M","2012-11",7.6,
"TUR","HUR","MEN","PC_LF","M","2012-12",7.8,
"TUR","HUR","MEN","PC_LF","M","2013-01",7.8,
"TUR","HUR","MEN","PC_LF","M","2013-02",7.6,
"TUR","HUR","MEN","PC_LF","M","2013-03",7.8,
"TUR","HUR","MEN","PC_LF","M","2013-04",7.9,
"TUR","HUR","MEN","PC_LF","M","2013-05",7.9,
"TUR","HUR","MEN","PC_LF","M","2013-06",7.9,
"TUR","HUR","MEN","PC_LF","M","2013-07",8.3,
"TUR","HUR","MEN","PC_LF","M","2013-08",8.3,
"TUR","HUR","MEN","PC_LF","M","2013-09",8.3,
"TUR","HUR","MEN","PC_LF","M","2013-10",8,
"TUR","HUR","MEN","PC_LF","M","2013-11",8,
"TUR","HUR","MEN","PC_LF","M","2013-12",7.7,"B"
"TUR","HUR","MEN","PC_LF","M","2014-01",8.5,
"TUR","HUR","MEN","PC_LF","M","2014-02",8.8,
"TUR","HUR","MEN","PC_LF","M","2014-03",8.7,
"TUR","HUR","MEN","PC_LF","M","2014-04",8.8,
"TUR","HUR","MEN","PC_LF","M","2014-05",8.8,
"TUR","HUR","MEN","PC_LF","M","2014-06",8.7,
"TUR","HUR","MEN","PC_LF","M","2014-07",9.1,
"TUR","HUR","MEN","PC_LF","M","2014-08",9.4,
"TUR","HUR","MEN","PC_LF","M","2014-09",9.1,
"TUR","HUR","MEN","PC_LF","M","2014-10",9.4,
"TUR","HUR","MEN","PC_LF","M","2014-11",9.6,
"TUR","HUR","MEN","PC_LF","M","2014-12",9.4,
"TUR","HUR","MEN","PC_LF","M","2015-01",9.5,
"TUR","HUR","MEN","PC_LF","M","2015-02",9.7,
"TUR","HUR","MEN","PC_LF","M","2015-03",9.4,
"TUR","HUR","MEN","PC_LF","M","2015-04",9.2,
"TUR","HUR","MEN","PC_LF","M","2015-05",9.1,
"TUR","HUR","MEN","PC_LF","M","2015-06",9,
"TUR","HUR","MEN","PC_LF","M","2015-07",9,
"TUR","HUR","MEN","PC_LF","M","2015-08",9.2,
"TUR","HUR","MEN","PC_LF","M","2015-09",9.3,
"TUR","HUR","MEN","PC_LF","M","2015-10",9.2,
"TUR","HUR","MEN","PC_LF","M","2015-11",9.3,
"TUR","HUR","MEN","PC_LF","M","2015-12",9.3,
"TUR","HUR","MEN","PC_LF","M","2016-01",9.2,
"TUR","HUR","MEN","PC_LF","M","2016-02",9.2,
"TUR","HUR","MEN","PC_LF","M","2016-03",9.1,
"TUR","HUR","MEN","PC_LF","M","2016-04",9.2,
"TUR","HUR","MEN","PC_LF","M","2016-05",9.3,
"TUR","HUR","MEN","PC_LF","M","2016-06",9.6,
"TUR","HUR","MEN","PC_LF","M","2016-07",9.8,
"TUR","HUR","MEN","PC_LF","M","2016-08",9.9,
"TUR","HUR","MEN","PC_LF","M","2016-09",10.1,
"TUR","HUR","MEN","PC_LF","M","2016-10",9.9,
"TUR","HUR","MEN","PC_LF","M","2016-11",10,
"TUR","HUR","MEN","PC_LF","M","2016-12",10.6,
"TUR","HUR","MEN","PC_LF","M","2017-01",10.9,
"TUR","HUR","MEN","PC_LF","M","2017-02",10.6,
"TUR","HUR","MEN","PC_LF","M","2017-03",10.7,
"TUR","HUR","MEN","PC_LF","M","2017-04",10.1,
"TUR","HUR","MEN","PC_LF","M","2017-05",9.4,
"TUR","HUR","MEN","PC_LF","M","2017-06",9.4,
"TUR","HUR","MEN","PC_LF","M","2017-07",9.1,
"TUR","HUR","MEN","PC_LF","M","2017-08",8.8,
"TUR","HUR","MEN","PC_LF","M","2017-09",8.8,
"TUR","HUR","MEN","PC_LF","M","2017-10",8.8,
"TUR","HUR","MEN","PC_LF","M","2017-11",8.8,
"TUR","HUR","MEN","PC_LF","M","2017-12",8.6,
"TUR","HUR","MEN","PC_LF","M","2018-01",8.4,
"TUR","HUR","MEN","PC_LF","M","2018-02",8.5,
"TUR","HUR","MEN","PC_LF","M","2018-03",8.5,
"TUR","HUR","MEN","PC_LF","M","2018-04",8.8,
"TUR","HUR","MEN","PC_LF","M","2018-05",9.1,
"TUR","HUR","MEN","PC_LF","M","2018-06",9.3,
"TUR","HUR","MEN","PC_LF","M","2018-07",9.4,
"TUR","HUR","MEN","PC_LF","M","2018-08",9.9,
"TUR","HUR","MEN","PC_LF","M","2018-09",10.2,
"TUR","HUR","MEN","PC_LF","M","2018-10",10.6,
"TUR","HUR","MEN","PC_LF","M","2018-11",11.2,
"TUR","HUR","MEN","PC_LF","M","2018-12",11.7,
"TUR","HUR","MEN","PC_LF","M","2019-01",12.5,
"TUR","HUR","MEN","PC_LF","M","2019-02",12.6,
"TUR","HUR","MEN","PC_LF","M","2019-03",12.5,
"TUR","HUR","MEN","PC_LF","M","2019-04",12.5,
"TUR","HUR","MEN","PC_LF","M","2019-05",12.3,
"TUR","HUR","MEN","PC_LF","M","2019-06",12.5,
"TUR","HUR","MEN","PC_LF","M","2019-07",12.7,
"TUR","HUR","MEN","PC_LF","M","2019-08",12.9,
"TUR","HUR","MEN","PC_LF","M","2019-09",12.8,
"TUR","HUR","MEN","PC_LF","M","2019-10",12.3,
"TUR","HUR","MEN","PC_LF","M","2019-11",11.7,
"TUR","HUR","MEN","PC_LF","M","2019-12",12,
"TUR","HUR","MEN","PC_LF","M","2020-01",11.6,
"TUR","HUR","MEN","PC_LF","M","2020-02",11.7,
"TUR","HUR","MEN","PC_LF","M","2020-03",12.2,
"TUR","HUR","MEN","PC_LF","M","2020-04",13.3,
"TUR","HUR","MEN","PC_LF","M","2020-05",13.3,
"TUR","HUR","MEN","PC_LF","M","2020-06",12.8,
"TUR","HUR","MEN","PC_LF","M","2020-07",13.5,
"TUR","HUR","MEN","PC_LF","M","2020-08",12.1,
"TUR","HUR","MEN","PC_LF","M","2020-09",11.7,
"TUR","HUR","MEN","PC_LF","M","2020-10",12.2,
"TUR","HUR","MEN","PC_LF","M","2020-11",12.3,
"TUR","HUR","MEN","PC_LF","M","2020-12",12,
"TUR","HUR","MEN","PC_LF","M","2021-01",11.7,
"TUR","HUR","MEN","PC_LF","M","2021-02",12.3,
"TUR","HUR","MEN","PC_LF","M","2021-03",11.4,
"TUR","HUR","MEN","PC_LF","M","2021-04",12.4,
"TUR","HUR","MEN","PC_LF","M","2021-05",12.3,
"TUR","HUR","MEN","PC_LF","M","2021-06",9.6,
"TUR","HUR","MEN","PC_LF","M","2021-07",10.2,
"TUR","HUR","MEN","PC_LF","M","2021-08",10.5,
"TUR","HUR","MEN","PC_LF","M","2021-09",9.7,
"TUR","HUR","MEN","PC_LF","M","2021-10",9.6,
"TUR","HUR","MEN","PC_LF","M","2021-11",9.5,
"TUR","HUR","MEN","PC_LF","M","2021-12",9.7,
"TUR","HUR","MEN","PC_LF","M","2022-01",10.1,
"TUR","HUR","MEN","PC_LF","M","2022-02",9.4,
"TUR","HUR","MEN","PC_LF","M","2022-03",9.7,
"TUR","HUR","MEN","PC_LF","M","2022-04",9.3,
"TUR","HUR","MEN","PC_LF","M","2022-05",9.4,
"TUR","HUR","MEN","PC_LF","M","2022-06",8.7,
"TUR","HUR","MEN","PC_LF","M","2022-07",8.7,
"TUR","HUR","MEN","PC_LF","M","2022-08",8.4,
"TUR","HUR","MEN","PC_LF","M","2022-09",8.7,
"TUR","HUR","MEN","PC_LF","M","2022-10",8.5,
"TUR","HUR","MEN","PC_LF","M","2022-11",8.7,
"TUR","HUR","MEN","PC_LF","M","2022-12",8.2,
"TUR","HUR","MEN","PC_LF","M","2023-01",7.8,
"TUR","HUR","MEN","PC_LF","M","2023-02",8.7,
"TUR","HUR","MEN","PC_LF","M","2023-03",8.1,
"TUR","HUR","MEN","PC_LF","M","2023-04",8,
"TUR","HUR","MEN","PC_LF","M","2023-05",7.7,
"TUR","HUR","MEN","PC_LF","M","2023-06",7.7,
"TUR","HUR","MEN","PC_LF","M","2023-07",7.6,
"TUR","HUR","MEN","PC_LF","M","2023-08",7.5,
"TUR","HUR","WOMEN","PC_LF","M","2005-01",9.2,
"TUR","HUR","WOMEN","PC_LF","M","2005-02",9.1,
"TUR","HUR","WOMEN","PC_LF","M","2005-03",9.2,
"TUR","HUR","WOMEN","PC_LF","M","2005-04",9.3,
"TUR","HUR","WOMEN","PC_LF","M","2005-05",9.5,
"TUR","HUR","WOMEN","PC_LF","M","2005-06",9.5,
"TUR","HUR","WOMEN","PC_LF","M","2005-07",9.1,
"TUR","HUR","WOMEN","PC_LF","M","2005-08",9.1,
"TUR","HUR","WOMEN","PC_LF","M","2005-09",9.3,
"TUR","HUR","WOMEN","PC_LF","M","2005-10",9.6,
"TUR","HUR","WOMEN","PC_LF","M","2005-11",9.5,
"TUR","HUR","WOMEN","PC_LF","M","2005-12",9.7,
"TUR","HUR","WOMEN","PC_LF","M","2006-01",9.5,
"TUR","HUR","WOMEN","PC_LF","M","2006-02",9.5,
"TUR","HUR","WOMEN","PC_LF","M","2006-03",9.1,
"TUR","HUR","WOMEN","PC_LF","M","2006-04",9.1,
"TUR","HUR","WOMEN","PC_LF","M","2006-05",8.5,
"TUR","HUR","WOMEN","PC_LF","M","2006-06",9.1,
"TUR","HUR","WOMEN","PC_LF","M","2006-07",9.3,
"TUR","HUR","WOMEN","PC_LF","M","2006-08",9.3,
"TUR","HUR","WOMEN","PC_LF","M","2006-09",8.3,
"TUR","HUR","WOMEN","PC_LF","M","2006-10",8.8,
"TUR","HUR","WOMEN","PC_LF","M","2006-11",9.1,
"TUR","HUR","WOMEN","PC_LF","M","2006-12",9.4,"B"
"TUR","HUR","WOMEN","PC_LF","M","2007-01",8.9,
"TUR","HUR","WOMEN","PC_LF","M","2007-02",8.9,
"TUR","HUR","WOMEN","PC_LF","M","2007-03",8.6,
"TUR","HUR","WOMEN","PC_LF","M","2007-04",9.2,
"TUR","HUR","WOMEN","PC_LF","M","2007-05",9.2,
"TUR","HUR","WOMEN","PC_LF","M","2007-06",9.3,
"TUR","HUR","WOMEN","PC_LF","M","2007-07",9.1,
"TUR","HUR","WOMEN","PC_LF","M","2007-08",9.1,
"TUR","HUR","WOMEN","PC_LF","M","2007-09",9.4,
"TUR","HUR","WOMEN","PC_LF","M","2007-10",9.5,
"TUR","HUR","WOMEN","PC_LF","M","2007-11",9.4,
"TUR","HUR","WOMEN","PC_LF","M","2007-12",9.2,
"TUR","HUR","WOMEN","PC_LF","M","2008-01",9.3,
"TUR","HUR","WOMEN","PC_LF","M","2008-02",9.6,
"TUR","HUR","WOMEN","PC_LF","M","2008-03",9.6,
"TUR","HUR","WOMEN","PC_LF","M","2008-04",9.5,
"TUR","HUR","WOMEN","PC_LF","M","2008-05",9.4,
"TUR","HUR","WOMEN","PC_LF","M","2008-06",9.9,
"TUR","HUR","WOMEN","PC_LF","M","2008-07",10,
"TUR","HUR","WOMEN","PC_LF","M","2008-08",9.8,
"TUR","HUR","WOMEN","PC_LF","M","2008-09",9.9,
"TUR","HUR","WOMEN","PC_LF","M","2008-10",10.4,
"TUR","HUR","WOMEN","PC_LF","M","2008-11",11.1,
"TUR","HUR","WOMEN","PC_LF","M","2008-12",11.6,
"TUR","HUR","WOMEN","PC_LF","M","2009-01",12.2,
"TUR","HUR","WOMEN","PC_LF","M","2009-02",12.7,
"TUR","HUR","WOMEN","PC_LF","M","2009-03",13.4,
"TUR","HUR","WOMEN","PC_LF","M","2009-04",13.4,
"TUR","HUR","WOMEN","PC_LF","M","2009-05",13.3,
"TUR","HUR","WOMEN","PC_LF","M","2009-06",12.7,
"TUR","HUR","WOMEN","PC_LF","M","2009-07",12.8,
"TUR","HUR","WOMEN","PC_LF","M","2009-08",12.8,
"TUR","HUR","WOMEN","PC_LF","M","2009-09",12.7,
"TUR","HUR","WOMEN","PC_LF","M","2009-10",12,
"TUR","HUR","WOMEN","PC_LF","M","2009-11",11.7,
"TUR","HUR","WOMEN","PC_LF","M","2009-12",11.5,
"TUR","HUR","WOMEN","PC_LF","M","2010-01",12,
"TUR","HUR","WOMEN","PC_LF","M","2010-02",12,
"TUR","HUR","WOMEN","PC_LF","M","2010-03",12.1,
"TUR","HUR","WOMEN","PC_LF","M","2010-04",11.6,
"TUR","HUR","WOMEN","PC_LF","M","2010-05",11.4,
"TUR","HUR","WOMEN","PC_LF","M","2010-06",10.9,
"TUR","HUR","WOMEN","PC_LF","M","2010-07",11,
"TUR","HUR","WOMEN","PC_LF","M","2010-08",11.3,
"TUR","HUR","WOMEN","PC_LF","M","2010-09",11.2,
"TUR","HUR","WOMEN","PC_LF","M","2010-10",11,
"TUR","HUR","WOMEN","PC_LF","M","2010-11",10.8,
"TUR","HUR","WOMEN","PC_LF","M","2010-12",10.9,
"TUR","HUR","WOMEN","PC_LF","M","2011-01",10.7,
"TUR","HUR","WOMEN","PC_LF","M","2011-02",10.3,
"TUR","HUR","WOMEN","PC_LF","M","2011-03",10,
"TUR","HUR","WOMEN","PC_LF","M","2011-04",10.3,
"TUR","HUR","WOMEN","PC_LF","M","2011-05",10.6,
"TUR","HUR","WOMEN","PC_LF","M","2011-06",10.9,
"TUR","HUR","WOMEN","PC_LF","M","2011-07",10.7,
"TUR","HUR","WOMEN","PC_LF","M","2011-08",10.1,
"TUR","HUR","WOMEN","PC_LF","M","2011-09",9.6,
"TUR","HUR","WOMEN","PC_LF","M","2011-10",9.3,
"TUR","HUR","WOMEN","PC_LF","M","2011-11",9.2,
"TUR","HUR","WOMEN","PC_LF","M","2011-12",9.2,
"TUR","HUR","WOMEN","PC_LF","M","2012-01",9.3,
"TUR","HUR","WOMEN","PC_LF","M","2012-02",9.2,
"TUR","HUR","WOMEN","PC_LF","M","2012-03",9.3,
"TUR","HUR","WOMEN","PC_LF","M","2012-04",9.1,
"TUR","HUR","WOMEN","PC_LF","M","2012-05",9,
"TUR","HUR","WOMEN","PC_LF","M","2012-06",8.9,
"TUR","HUR","WOMEN","PC_LF","M","2012-07",9.1,
"TUR","HUR","WOMEN","PC_LF","M","2012-08",9.3,
"TUR","HUR","WOMEN","PC_LF","M","2012-09",9.6,
"TUR","HUR","WOMEN","PC_LF","M","2012-10",9.6,
"TUR","HUR","WOMEN","PC_LF","M","2012-11",9.8,
"TUR","HUR","WOMEN","PC_LF","M","2012-12",10.1,
"TUR","HUR","WOMEN","PC_LF","M","2013-01",10.1,
"TUR","HUR","WOMEN","PC_LF","M","2013-02",10.1,
"TUR","HUR","WOMEN","PC_LF","M","2013-03",10,
"TUR","HUR","WOMEN","PC_LF","M","2013-04",10.2,
"TUR","HUR","WOMEN","PC_LF","M","2013-05",10.4,
"TUR","HUR","WOMEN","PC_LF","M","2013-06",10.5,
"TUR","HUR","WOMEN","PC_LF","M","2013-07",10.6,
"TUR","HUR","WOMEN","PC_LF","M","2013-08",10.8,
"TUR","HUR","WOMEN","PC_LF","M","2013-09",10.9,
"TUR","HUR","WOMEN","PC_LF","M","2013-10",11,
"TUR","HUR","WOMEN","PC_LF","M","2013-11",10.8,
"TUR","HUR","WOMEN","PC_LF","M","2013-12",10.2,"B"
"TUR","HUR","WOMEN","PC_LF","M","2014-01",10.8,
"TUR","HUR","WOMEN","PC_LF","M","2014-02",11.3,
"TUR","HUR","WOMEN","PC_LF","M","2014-03",11.3,
"TUR","HUR","WOMEN","PC_LF","M","2014-04",11.8,
"TUR","HUR","WOMEN","PC_LF","M","2014-05",11.8,
"TUR","HUR","WOMEN","PC_LF","M","2014-06",11.9,
"TUR","HUR","WOMEN","PC_LF","M","2014-07",11.6,
"TUR","HUR","WOMEN","PC_LF","M","2014-08",12.2,
"TUR","HUR","WOMEN","PC_LF","M","2014-09",12.3,
"TUR","HUR","WOMEN","PC_LF","M","2014-10",12.8,
"TUR","HUR","WOMEN","PC_LF","M","2014-11",12.5,
"TUR","HUR","WOMEN","PC_LF","M","2014-12",12.4,
"TUR","HUR","WOMEN","PC_LF","M","2015-01",12.6,
"TUR","HUR","WOMEN","PC_LF","M","2015-02",13,
"TUR","HUR","WOMEN","PC_LF","M","2015-03",12.9,
"TUR","HUR","WOMEN","PC_LF","M","2015-04",13.4,
"TUR","HUR","WOMEN","PC_LF","M","2015-05",12.5,
"TUR","HUR","WOMEN","PC_LF","M","2015-06",12.8,
"TUR","HUR","WOMEN","PC_LF","M","2015-07",12.5,
"TUR","HUR","WOMEN","PC_LF","M","2015-08",12.3,
"TUR","HUR","WOMEN","PC_LF","M","2015-09",12.3,
"TUR","HUR","WOMEN","PC_LF","M","2015-10",12.2,
"TUR","HUR","WOMEN","PC_LF","M","2015-11",12.2,
"TUR","HUR","WOMEN","PC_LF","M","2015-12",12.7,
"TUR","HUR","WOMEN","PC_LF","M","2016-01",12.5,
"TUR","HUR","WOMEN","PC_LF","M","2016-02",12.2,
"TUR","HUR","WOMEN","PC_LF","M","2016-03",12.6,
"TUR","HUR","WOMEN","PC_LF","M","2016-04",12.2,
"TUR","HUR","WOMEN","PC_LF","M","2016-05",12.6,
"TUR","HUR","WOMEN","PC_LF","M","2016-06",13,
"TUR","HUR","WOMEN","PC_LF","M","2016-07",13.8,
"TUR","HUR","WOMEN","PC_LF","M","2016-08",13.9,
"TUR","HUR","WOMEN","PC_LF","M","2016-09",14.7,
"TUR","HUR","WOMEN","PC_LF","M","2016-10",15,
"TUR","HUR","WOMEN","PC_LF","M","2016-11",15.2,
"TUR","HUR","WOMEN","PC_LF","M","2016-12",15.2,
"TUR","HUR","WOMEN","PC_LF","M","2017-01",14.3,
"TUR","HUR","WOMEN","PC_LF","M","2017-02",14.5,
"TUR","HUR","WOMEN","PC_LF","M","2017-03",14.4,
"TUR","HUR","WOMEN","PC_LF","M","2017-04",14.7,
"TUR","HUR","WOMEN","PC_LF","M","2017-05",14.5,
"TUR","HUR","WOMEN","PC_LF","M","2017-06",14.3,
"TUR","HUR","WOMEN","PC_LF","M","2017-07",14,
"TUR","HUR","WOMEN","PC_LF","M","2017-08",14.2,
"TUR","HUR","WOMEN","PC_LF","M","2017-09",13.4,
"TUR","HUR","WOMEN","PC_LF","M","2017-10",13.3,
"TUR","HUR","WOMEN","PC_LF","M","2017-11",13,
"TUR","HUR","WOMEN","PC_LF","M","2017-12",12.6,
"TUR","HUR","WOMEN","PC_LF","M","2018-01",12.9,
"TUR","HUR","WOMEN","PC_LF","M","2018-02",13.1,
"TUR","HUR","WOMEN","PC_LF","M","2018-03",13.1,
"TUR","HUR","WOMEN","PC_LF","M","2018-04",13.2,
"TUR","HUR","WOMEN","PC_LF","M","2018-05",13.8,
"TUR","HUR","WOMEN","PC_LF","M","2018-06",13.6,
"TUR","HUR","WOMEN","PC_LF","M","2018-07",13.8,
"TUR","HUR","WOMEN","PC_LF","M","2018-08",13.9,
"TUR","HUR","WOMEN","PC_LF","M","2018-09",14.2,
"TUR","HUR","WOMEN","PC_LF","M","2018-10",13.8,
"TUR","HUR","WOMEN","PC_LF","M","2018-11",14.3,
"TUR","HUR","WOMEN","PC_LF","M","2018-12",14.9,
"TUR","HUR","WOMEN","PC_LF","M","2019-01",15.8,
"TUR","HUR","WOMEN","PC_LF","M","2019-02",16.4,
"TUR","HUR","WOMEN","PC_LF","M","2019-03",16.7,
"TUR","HUR","WOMEN","PC_LF","M","2019-04",16.4,
"TUR","HUR","WOMEN","PC_LF","M","2019-05",16.6,
"TUR","HUR","WOMEN","PC_LF","M","2019-06",16.2,
"TUR","HUR","WOMEN","PC_LF","M","2019-07",16.4,
"TUR","HUR","WOMEN","PC_LF","M","2019-08",16.5,
"TUR","HUR","WOMEN","PC_LF","M","2019-09",16.7,
"TUR","HUR","WOMEN","PC_LF","M","2019-10",15.9,
"TUR","HUR","WOMEN","PC_LF","M","2019-11",16.4,
"TUR","HUR","WOMEN","PC_LF","M","2019-12",16.2,
"TUR","HUR","WOMEN","PC_LF","M","2020-01",15.9,
"TUR","HUR","WOMEN","PC_LF","M","2020-02",14.4,
"TUR","HUR","WOMEN","PC_LF","M","2020-03",14.7,
"TUR","HUR","WOMEN","PC_LF","M","2020-04",14,
"TUR","HUR","WOMEN","PC_LF","M","2020-05",14.3,
"TUR","HUR","WOMEN","PC_LF","M","2020-06",15.5,
"TUR","HUR","WOMEN","PC_LF","M","2020-07",15.6,
"TUR","HUR","WOMEN","PC_LF","M","2020-08",14.8,
"TUR","HUR","WOMEN","PC_LF","M","2020-09",14.5,
"TUR","HUR","WOMEN","PC_LF","M","2020-10",15.1,
"TUR","HUR","WOMEN","PC_LF","M","2020-11",14.7,
"TUR","HUR","WOMEN","PC_LF","M","2020-12",14,
"TUR","HUR","WOMEN","PC_LF","M","2021-01",14.4,
"TUR","HUR","WOMEN","PC_LF","M","2021-02",15.4,
"TUR","HUR","WOMEN","PC_LF","M","2021-03",15.9,
"TUR","HUR","WOMEN","PC_LF","M","2021-04",15.3,
"TUR","HUR","WOMEN","PC_LF","M","2021-05",15.4,
"TUR","HUR","WOMEN","PC_LF","M","2021-06",14.2,
"TUR","HUR","WOMEN","PC_LF","M","2021-07",14.3,
"TUR","HUR","WOMEN","PC_LF","M","2021-08",15,
"TUR","HUR","WOMEN","PC_LF","M","2021-09",14.5,
"TUR","HUR","WOMEN","PC_LF","M","2021-10",13.9,
"TUR","HUR","WOMEN","PC_LF","M","2021-11",14.6,
"TUR","HUR","WOMEN","PC_LF","M","2021-12",13.5,
"TUR","HUR","WOMEN","PC_LF","M","2022-01",13.5,
"TUR","HUR","WOMEN","PC_LF","M","2022-02",13.7,
"TUR","HUR","WOMEN","PC_LF","M","2022-03",13.9,
"TUR","HUR","WOMEN","PC_LF","M","2022-04",13.9,
"TUR","HUR","WOMEN","PC_LF","M","2022-05",13.7,
"TUR","HUR","WOMEN","PC_LF","M","2022-06",13.7,
"TUR","HUR","WOMEN","PC_LF","M","2022-07",13.3,
"TUR","HUR","WOMEN","PC_LF","M","2022-08",12.7,
"TUR","HUR","WOMEN","PC_LF","M","2022-09",12.9,
"TUR","HUR","WOMEN","PC_LF","M","2022-10",13.4,
"TUR","HUR","WOMEN","PC_LF","M","2022-11",13,
"TUR","HUR","WOMEN","PC_LF","M","2022-12",14.2,
"TUR","HUR","WOMEN","PC_LF","M","2023-01",13.6,
"TUR","HUR","WOMEN","PC_LF","M","2023-02",12.8,
"TUR","HUR","WOMEN","PC_LF","M","2023-03",13.8,
"TUR","HUR","WOMEN","PC_LF","M","2023-04",13.9,
"TUR","HUR","WOMEN","PC_LF","M","2023-05",13,
"TUR","HUR","WOMEN","PC_LF","M","2023-06",13.1,
"TUR","HUR","WOMEN","PC_LF","M","2023-07",12.8,
"TUR","HUR","WOMEN","PC_LF","M","2023-08",12.6,
"GBR","HUR","MEN","PC_LF","M","1983-01",11.7,
"GBR","HUR","MEN","PC_LF","M","1983-02",11.7,
"GBR","HUR","MEN","PC_LF","M","1983-03",11.8,
"GBR","HUR","MEN","PC_LF","M","1983-04",11.9,
"GBR","HUR","MEN","PC_LF","M","1983-05",11.8,
"GBR","HUR","MEN","PC_LF","M","1983-06",11.8,
"GBR","HUR","MEN","PC_LF","M","1983-07",11.7,
"GBR","HUR","MEN","PC_LF","M","1983-08",11.6,
"GBR","HUR","MEN","PC_LF","M","1983-09",11.6,
"GBR","HUR","MEN","PC_LF","M","1983-10",11.5,
"GBR","HUR","MEN","PC_LF","M","1983-11",11.5,
"GBR","HUR","MEN","PC_LF","M","1983-12",11.5,
"GBR","HUR","MEN","PC_LF","M","1984-01",11.4,
"GBR","HUR","MEN","PC_LF","M","1984-02",11.4,
"GBR","HUR","MEN","PC_LF","M","1984-03",11.3,
"GBR","HUR","MEN","PC_LF","M","1984-04",11.3,
"GBR","HUR","MEN","PC_LF","M","1984-05",11.3,
"GBR","HUR","MEN","PC_LF","M","1984-06",11.3,
"GBR","HUR","MEN","PC_LF","M","1984-07",11.3,
"GBR","HUR","MEN","PC_LF","M","1984-08",11.4,
"GBR","HUR","MEN","PC_LF","M","1984-09",11.5,
"GBR","HUR","MEN","PC_LF","M","1984-10",11.5,
"GBR","HUR","MEN","PC_LF","M","1984-11",11.5,
"GBR","HUR","MEN","PC_LF","M","1984-12",11.5,
"GBR","HUR","MEN","PC_LF","M","1985-01",11.6,
"GBR","HUR","MEN","PC_LF","M","1985-02",11.6,
"GBR","HUR","MEN","PC_LF","M","1985-03",11.6,
"GBR","HUR","MEN","PC_LF","M","1985-04",11.6,
"GBR","HUR","MEN","PC_LF","M","1985-05",11.6,
"GBR","HUR","MEN","PC_LF","M","1985-06",11.6,
"GBR","HUR","MEN","PC_LF","M","1985-07",11.6,
"GBR","HUR","MEN","PC_LF","M","1985-08",11.6,
"GBR","HUR","MEN","PC_LF","M","1985-09",11.5,
"GBR","HUR","MEN","PC_LF","M","1985-10",11.5,
"GBR","HUR","MEN","PC_LF","M","1985-11",11.5,
"GBR","HUR","MEN","PC_LF","M","1985-12",11.5,
"GBR","HUR","MEN","PC_LF","M","1986-01",11.6,
"GBR","HUR","MEN","PC_LF","M","1986-02",11.5,
"GBR","HUR","MEN","PC_LF","M","1986-03",11.7,
"GBR","HUR","MEN","PC_LF","M","1986-04",11.7,
"GBR","HUR","MEN","PC_LF","M","1986-05",11.7,
"GBR","HUR","MEN","PC_LF","M","1986-06",11.7,
"GBR","HUR","MEN","PC_LF","M","1986-07",11.7,
"GBR","HUR","MEN","PC_LF","M","1986-08",11.7,
"GBR","HUR","MEN","PC_LF","M","1986-09",11.6,
"GBR","HUR","MEN","PC_LF","M","1986-10",11.6,
"GBR","HUR","MEN","PC_LF","M","1986-11",11.6,
"GBR","HUR","MEN","PC_LF","M","1986-12",11.5,
"GBR","HUR","MEN","PC_LF","M","1987-01",11.5,
"GBR","HUR","MEN","PC_LF","M","1987-02",11.4,
"GBR","HUR","MEN","PC_LF","M","1987-03",11.3,
"GBR","HUR","MEN","PC_LF","M","1987-04",11.2,
"GBR","HUR","MEN","PC_LF","M","1987-05",11,
"GBR","HUR","MEN","PC_LF","M","1987-06",10.9,
"GBR","HUR","MEN","PC_LF","M","1987-07",10.7,
"GBR","HUR","MEN","PC_LF","M","1987-08",10.5,
"GBR","HUR","MEN","PC_LF","M","1987-09",10.4,
"GBR","HUR","MEN","PC_LF","M","1987-10",10.2,
"GBR","HUR","MEN","PC_LF","M","1987-11",9.9,
"GBR","HUR","MEN","PC_LF","M","1987-12",9.8,
